query,ref_match,match_level,stage,method,match1,match1_score,match1_source,match2,match2_score,match2_source,match3,match3_score,match3_source,match4,match4_score,match4_source,match5,match5_score,match5_source,source
TERT_ANTIMETABOLITE_TX,treatment_type,1,stage2,semantic,treatment_type,0.202,,cancer_type,0.1796,,treatment_no,0.1783,,treatment_not_applicable,0.174,,treatment_notes,0.1565,,TERT_ANTIMETABOLITE_TX
TERT_CARBOLATIN_TX,treatment_name,99,stage2,semantic,cancer_type,0.2074,,oncotree_code,0.203,,treatment_no,0.2017,,location,0.1828,,treatment_notes,0.1761,,TERT_CARBOLATIN_TX
TERT_CISPLATIN_TX,treatment_name,99,stage2,semantic,cancer_type,0.2563,,cancer_type_details,0.2397,,cancer_type_ontology_term_id,0.2267,,cancer_type_details_ontology_term_id,0.2256,,treatment_group,0.2251,,TERT_CISPLATIN_TX
TERT_CYTOTOXIC_TX,treatment_type,99,stage2,semantic,cancer_type,0.3617,,cancer_type_details,0.3441,,treatment_name,0.3092,,cancer_status,0.3075,,treatment_dose,0.2969,,TERT_CYTOTOXIC_TX
TERT_IO_TX,treatment_type,99,stage2,semantic,oncotree_code,0.1767,,body_site,0.1695,,body_site_ontology_term_id,0.1498,,vital_status_ontology_term_id,0.1363,,sex_ontology_term_id,0.1329,,TERT_IO_TX
TERT_MICROTUBULE_TX,treatment_type,99,stage2,semantic,specimen_type,0.1774,,cancer_type,0.1552,,body_site,0.1486,,treatment_dose_unit,0.1484,,treatment_dose,0.1402,,TERT_MICROTUBULE_TX
TERT_OTHER_CYTOTOXIC_TX,treatment_notes|treatment_type,5,stage2,semantic,cancer_type,0.3961,,cancer_type_details,0.3783,,treatment_name,0.3256,,cancer_subtype,0.3228,,treatment_type,0.3137,,TERT_OTHER_CYTOTOXIC_TX
TERT_OXALIPLATIN_TX,treatment_name,1,stage2,semantic,treatment_name,0.2534,,treatment_notes,0.2488,,treatment_dose,0.247,,cancer_type,0.2383,,treatment_type,0.2349,,TERT_OXALIPLATIN_TX
TERT_PLATINUM_TX,treatment_name,99,stage2,semantic,oncotree_code,0.2178,,cancer_type,0.2115,,specimen_type,0.1828,,treatment_no,0.1812,,sample_type,0.1802,,TERT_PLATINUM_TX
TERT_TARGETED_TX,treatment_type,99,stage2,semantic,target_condition,0.3218,,target_condition_ontology_term_id,0.2247,,sample_type,0.1704,,cancer_type,0.1679,,oncotree_code,0.1562,,TERT_TARGETED_TX
TERT_TAXANE_TX,treatment_type,99,stage2,semantic,treatment_dose_unit_ontology_term_id,0.2228,,cancer_type,0.2227,,oncotree_code,0.2159,,specimen_type_ontology_term_id,0.2096,,cancer_type_ontology_term_id,0.2094,,TERT_TAXANE_TX
TERT_TOPO_I_INH_TX,treatment_name,99,stage2,semantic,oncotree_code,0.2446,,body_site,0.2118,,location,0.1882,,country_ontology_term_id,0.1619,,body_site_ontology_term_id,0.1587,,TERT_TOPO_I_INH_TX
TERT_TOPO_II_INH_TX,treatment_name,99,stage2,semantic,oncotree_code,0.2326,,body_site,0.2019,,treatment_dose_unit_ontology_term_id,0.1931,,treatment_end_unit_ontology_term_id,0.1866,,treatment_start_unit_ontology_term_id,0.1864,,TERT_TOPO_II_INH_TX
TESTES_SITE_OF_RELAPSE,sex,1,stage3,value_std,sex,1.0,MALE,,,,,,,,,,,,,TESTES_SITE_OF_RELAPSE
TESTICULAR_INVOLVEMENT,sex,1,stage3,value_std,sex,1.0,FEMALE,,,,,,,,,,,,,TESTICULAR_INVOLVEMENT
TESTIS_TUMOR_MACROEXTENT,sex,1,stage3,value_std,sex,1.0,MALE,,,,,,,,,,,,,TESTIS_TUMOR_MACROEXTENT
THERAPIES,treatment_type,2,stage2,semantic,treatment_name,0.5104,,treatment_type,0.4948,,treatment_group,0.4703,,treatment_notes,0.4648,,treatment_reason,0.4596,,THERAPIES
THERAPY,treatment_name|treatment_type,1,stage3,ontology,treatment_name,1.0,THERAPY,,,,,,,,,,,,,THERAPY
THERAPY_PRIOR_TO_DERIVATION,treatment_name|treatment_status,1,stage3,ontology,treatment_name,1.0,THERAPY_PRIOR_TO_DERIVATION,,,,,,,,,,,,,THERAPY_PRIOR_TO_DERIVATION
THIRD_LINE,treatment_dose|treatment_name|treatment_number|treatment_reason|treatment_type,1,stage3,ontology,treatment_name,1.0,THIRD_LINE,,,,,,,,,,,,,THIRD_LINE
TIMING_OTHER_NOTES,treatment_end|treatment_frequency|treatment_name|treatment_notes,1,stage2,semantic,treatment_notes,0.3868,,treatment_duration_unit,0.1977,,study_design,0.1944,,treatment_duration,0.1876,,sex,0.1666,,TIMING_OTHER_NOTES
TISSUE_SITE,body_site,99,stage3,value_std,specimen_type,1.0,PERIPHERAL BLOOD,,,,,,,,,,,,,TISSUE_SITE
TISSUE_SITE_OF_DERIVATION,body_site,1,stage3,ontology,body_site,1.0,TISSUE_SITE_OF_DERIVATION,,,,,,,,,,,,,TISSUE_SITE_OF_DERIVATION
TISSUE_TYPE,body_site,1,stage3,ontology,body_site,1.0,TISSUE_TYPE,,,,,,,,,,,,,TISSUE_TYPE
TKI_TREATMENT,treatment_type,2,stage2,semantic,treatment_no,0.4407,,treatment_type,0.4325,,treatment_name,0.42,,treatment_notes,0.4026,,treatment_not_provided,0.4006,,TKI_TREATMENT
TMZ_CYCLES,treatment_name|treatment_number,99,stage2,semantic,treatment_frequency_unit,0.2351,,treatment_frequency,0.2201,,treatment_dose_unit,0.1829,,treatment_dose,0.1696,,location,0.1652,,TMZ_CYCLES
TMZ_TREATMENT,treatment_name,2,stage2,semantic,treatment_no,0.5051,,treatment_name,0.4819,,treatment_type,0.4673,,treatment_dose,0.4587,,treatment_not_provided,0.4401,,TMZ_TREATMENT
TOPO_I_TX,treatment_name,99,stage2,semantic,location,0.3059,,body_site,0.247,,country,0.2293,,body_site_ontology_term_id,0.2169,,location_ontology_term_id,0.2168,,TOPO_I_TX
TOPO_II_TX,treatment_name,99,stage2,semantic,location,0.2893,,body_site,0.2295,,body_site_ontology_term_id,0.2289,,location_ontology_term_id,0.2087,,country_ontology_term_id,0.2007,,TOPO_II_TX
TOTAL_CYCLES_NUM_NEOADJUVANT_ADJUVANT,treatment_notes|treatment_number|treatment_reason,2,stage2,numeric,treatment_dose,0.3554,,treatment_number,0.3108,,treatment_frequency,0.297,,treatment_duration,0.2812,,treatment_end,0.2607,,TOTAL_CYCLES_NUM_NEOADJUVANT_ADJUVANT
TOTAL_TIME_PERIOD_MONTHS,treatment_duration,1,stage2,numeric,treatment_duration,0.497,,treatment_frequency,0.4293,,treatment_end,0.3104,,treatment_dose,0.1649,,age_at_procurement_max,0.1507,,TOTAL_TIME_PERIOD_MONTHS
TRANSPLANT_TYPE,treatment_name|treatment_type,1,stage2,semantic,treatment_type,0.5728,,cancer_type,0.4427,,specimen_type,0.4339,,treatment_name,0.4196,,treatment_group,0.3858,,TRANSPLANT_TYPE
TREATED_WITH_ICI,treatment_type,99,stage2,semantic,treatment_not_provided,0.5052,,treatment_no,0.4889,,treatment_not_applicable,0.4854,,treatment_status,0.4831,,treatment_name,0.4257,,TREATED_WITH_ICI
TREATMENT,treatment_name|treatment_status|treatment_type,1,stage3,value_std,treatment_type,1.0,Chemotherapy,,,,,,,,,,,,,TREATMENT
TREATMENT_ARM,treatment_group,3,stage2,semantic,treatment_name,0.6349,,treatment_end_unit,0.5914,,treatment_group,0.5883,,treatment_type,0.5851,,treatment_end,0.5679,,TREATMENT_ARM
TREATMENT_AT_MSK,treatment_notes,99,stage2,semantic,treatment_no,0.5249,,treatment_name,0.4807,,treatment_status,0.4726,,treatment_type,0.4524,,treatment_not_provided,0.4492,,TREATMENT_AT_MSK
TREATMENT_CATEGORY,treatment_type,1,stage2,semantic,treatment_type,0.7582,,treatment_group,0.7382,,treatment_name,0.7377,,treatment_status,0.693,,treatment_type_ontology_term_id,0.6478,,TREATMENT_CATEGORY
TREATMENT_CHANGED,treatment_status,3,stage2,semantic,treatment_no,0.6979,,treatment_name,0.6687,,treatment_status,0.6675,,treatment_not_provided,0.6393,,treatment_not_applicable,0.6301,,TREATMENT_CHANGED
TREATMENT_CHEMOTHERAPY,treatment_type,3,stage2,semantic,treatment_name,0.5634,,treatment_dose,0.562,,treatment_type,0.5567,,cancer_status,0.5334,,treatment_status,0.5334,,TREATMENT_CHEMOTHERAPY
TREATMENT_DETAIL_BEFORE_PDX,treatment_name,1,stage3,ontology,treatment_name,1.0,TREATMENT_DETAIL_BEFORE_PDX,,,,,,,,,,,,,TREATMENT_DETAIL_BEFORE_PDX
TREATMENT_DETAILS,treatment_name|treatment_number,1,stage2,semantic,treatment_name,0.7656,,treatment_status,0.7655,,treatment_not_provided,0.7271,,treatment_notes,0.7257,,treatment_type,0.7219,,TREATMENT_DETAILS
TREATMENT_GROUP,treatment_dose|treatment_group|treatment_reason,1,stage1,std_exact,treatment_group,1.0,,,,,,,,,,,,,,TREATMENT_GROUP
TREATMENT_HORMONE_THERAPY,treatment_type,2,stage2,semantic,treatment_name,0.5682,,treatment_type,0.5646,,treatment_dose,0.5506,,treatment_no,0.5215,,treatment_status,0.5185,,TREATMENT_HORMONE_THERAPY
TREATMENT_ONGOING,treatment_status,2,stage2,semantic,treatment_end,0.7348,,treatment_status,0.6991,,treatment_no,0.6835,,treatment_not_provided,0.6709,,treatment_start,0.6491,,TREATMENT_ONGOING
TREATMENT_PALLIATIVE_RADIATION,treatment_reason|treatment_type,4,stage2,semantic,treatment_dose,0.4939,,treatment_name,0.4846,,treatment_status,0.4586,,treatment_type,0.4557,,treatment_end,0.4357,,TREATMENT_PALLIATIVE_RADIATION
TREATMENT_PRIOR_TO_RESECTION,treatment_status|treatment_type,1,stage3,value_std,treatment_type,1.0,Interferon therapy,,,,,,,,,,,,,TREATMENT_PRIOR_TO_RESECTION
TREATMENT_PRIOR_TO_SURGERY_INDICATOR,treatment_name|treatment_status|treatment_type,1,stage2,semantic,treatment_status,0.537,,treatment_notes,0.495,,treatment_start_unit,0.4641,,treatment_number_unit,0.4497,,treatment_end_unit,0.4394,,TREATMENT_PRIOR_TO_SURGERY_INDICATOR
TREATMENT_PROSTATECTOMY,treatment_name|treatment_type,2,stage2,semantic,treatment_no,0.4544,,treatment_type,0.4401,,treatment_status,0.4374,,treatment_name,0.4299,,treatment_end,0.4146,,TREATMENT_PROSTATECTOMY
TREATMENT_RADIATION,treatment_type,4,stage2,semantic,treatment_dose,0.6172,,treatment_dose_unit,0.5982,,treatment_status,0.5866,,treatment_type,0.5862,,treatment_name,0.5743,,TREATMENT_RADIATION
TREATMENT_SCHEDULE,treatment_frequency,3,stage2,numeric,treatment_duration,0.6804,,treatment_start,0.6522,,treatment_frequency,0.6514,,treatment_dose,0.5684,,treatment_number,0.5637,,TREATMENT_SCHEDULE
TREATMENT_STATUS,treatment_status,1,stage1,std_exact,treatment_status,1.0,,,,,,,,,,,,,,TREATMENT_STATUS
TREATMENT_TYPE,treatment_name|treatment_type,1,stage1,std_exact,treatment_type,1.0,,,,,,,,,,,,,,TREATMENT_TYPE
TUMOR_LATERALITY,body_site,99,stage2,semantic,cancer_type_details,0.5425,,cancer_subtype,0.5413,,cancer_type,0.5183,,cancer_status,0.4761,,cancer_subtype_ontology_term_id,0.3647,,TUMOR_LATERALITY
TUMOR_LEVEL,body_site,1,stage3,ontology,body_site,1.0,TUMOR_LEVEL,,,,,,,,,,,,,TUMOR_LEVEL
TUMOR_LOCATION,body_site,1,stage3,ontology,body_site,1.0,TUMOR_LOCATION,,,,,,,,,,,,,TUMOR_LOCATION
TUMOR_LOCATION_CONDENSED,body_site,1,stage3,ontology,body_site,1.0,TUMOR_LOCATION_CONDENSED,,,,,,,,,,,,,TUMOR_LOCATION_CONDENSED
TUMOR_MEGASITE,body_site,1,stage3,ontology,body_site,1.0,TUMOR_MEGASITE,,,,,,,,,,,,,TUMOR_MEGASITE
TUMOR_SAMPLE_PROCUREMENT_COUNTRY,country|location,1,stage3,value_std,location,0.6471,ONTARIO,,,,,,,,,,,,,TUMOR_SAMPLE_PROCUREMENT_COUNTRY
TUMOR_SITE,body_site,1,stage3,ontology,body_site,1.0,TUMOR_SITE,,,,,,,,,,,,,TUMOR_SITE
TUMOR_SITE_CURATED,body_site,1,stage3,ontology,body_site,1.0,TUMOR_SITE_CURATED,,,,,,,,,,,,,TUMOR_SITE_CURATED
TUMOR_SITE_DETAIL,body_site,1,stage3,ontology,body_site,1.0,TUMOR_SITE_DETAIL,,,,,,,,,,,,,TUMOR_SITE_DETAIL
TUMOR_SITE_SAMPLE,body_site,1,stage3,ontology,body_site,1.0,TUMOR_SITE_SAMPLE,,,,,,,,,,,,,TUMOR_SITE_SAMPLE
TUMOR_SUBSITE,body_site,1,stage3,ontology,body_site,1.0,TUMOR_SUBSITE,,,,,,,,,,,,,TUMOR_SUBSITE
TUMOR_SUPERSITE,body_site,1,stage3,ontology,body_site,1.0,TUMOR_SUPERSITE,,,,,,,,,,,,,TUMOR_SUPERSITE
TUMOR_SURGERY_NUMBER,treatment_reason|treatment_type,99,stage2,semantic,cancer_type_details,0.5188,,treatment_number,0.5078,,cancer_status,0.5026,,cancer_type,0.4781,,cancer_subtype,0.4603,,TUMOR_SURGERY_NUMBER
TUMOR_TISSUE_ORIGIN,body_site,1,stage3,ontology,body_site,1.0,TUMOR_TISSUE_ORIGIN,,,,,,,,,,,,,TUMOR_TISSUE_ORIGIN
TUMOR_TISSUE_SITE,body_site,1,stage3,ontology,body_site,1.0,TUMOR_TISSUE_SITE,,,,,,,,,,,,,TUMOR_TISSUE_SITE
TUMOR_TISSUE_SITE_PATIENT,body_site,99,stage2,semantic,cancer_type_details,0.5528,,cancer_type,0.5209,,cancer_status,0.5102,,cancer_subtype,0.4825,,age_at_metastasis,0.3802,,TUMOR_TISSUE_SITE_PATIENT
TX_17-DMAG,treatment_name,99,stage2,semantic,sex,0.2515,,sex_ontology_term_id,0.2466,,location,0.2447,,body_site_ontology_term_id,0.2303,,cancer_type_ontology_term_id,0.2115,,TX_17-DMAG
TX_19D12,treatment_name,99,stage2,semantic,location,0.3577,,location_ontology_term_id,0.2661,,body_site_ontology_term_id,0.2657,,sex,0.2581,,ancestry_ontology_term_id,0.252,,TX_19D12
TX_90DAYS_POST_RESECTION,treatment_start|treatment_status,99,stage2,semantic,treatment_not_collected,0.2787,,treatment_duration_unit_ontology_term_id,0.2687,,treatment_duration_unit,0.2452,,treatment_duration,0.233,,vital_status_ontology_term_id,0.1932,,TX_90DAYS_POST_RESECTION
TX_ABRAXANE,treatment_name,1,stage2,semantic,treatment_name,0.277,,treatment_dose,0.2564,,treatment_group,0.2463,,treatment_no,0.2445,,location,0.2396,,TX_ABRAXANE
TX_ABT-199,treatment_name,99,stage2,numeric,treatment_number,0.2764,,treatment_dose,0.1381,,treatment_end,0.1336,,age_at_death_max,0.1254,,age_at_death_min,0.0893,,TX_ABT-199
TX_ABT-263,treatment_name,99,stage2,numeric,treatment_number,0.2698,,treatment_dose,0.1687,,age_at_death_max,0.1436,,age_at_procurement,0.1346,,age_at_procurement_max,0.1337,,TX_ABT-263
TX_ACTINOMYCIN D,treatment_name,1,stage2,semantic,treatment_name,0.3529,,treatment_group,0.3122,,treatment_notes,0.3087,,disease,0.3082,,treatment_dose,0.3079,,TX_ACTINOMYCIN D
TX_APLIDIN,treatment_name,2,stage2,semantic,location,0.3082,,treatment_name,0.281,,treatment_group,0.2661,,treatment_no,0.2529,,sex,0.2515,,TX_APLIDIN
TX_AZD-2171,treatment_name,99,stage2,semantic,location_ontology_term_id,0.3175,,treatment_number,0.3166,,location,0.3058,,body_site_ontology_term_id,0.2778,,treatment_number_unit,0.2719,,TX_AZD-2171
TX_AZD-6244,treatment_name,99,stage2,semantic,location,0.3138,,location_ontology_term_id,0.3058,,treatment_number,0.2955,,treatment_number_unit,0.275,,treatment_number_unit_ontology_term_id,0.2657,,TX_AZD-6244
TX_AZD1480,treatment_name,99,stage2,semantic,location,0.3175,,treatment_number,0.2935,,treatment_number_unit,0.2724,,treatment_number_unit_ontology_term_id,0.2386,,location_ontology_term_id,0.233,,TX_AZD1480
TX_AZD8055,treatment_name,99,stage2,semantic,location,0.2786,,location_ontology_term_id,0.2381,,body_site_ontology_term_id,0.2195,,country_ontology_term_id,0.2168,,country,0.2136,,TX_AZD8055
TX_BAL101553,treatment_name,99,stage2,semantic,location,0.2814,,body_site,0.2658,,body_site_ontology_term_id,0.2617,,treatment_number,0.2349,,sex_ontology_term_id,0.2136,,TX_BAL101553
TX_BET_PRI_MET_SAMPLE_COLLECTION,treatment_type,99,stage2,semantic,sample_type,0.5348,,specimen_type,0.3262,,location,0.272,,treatment_not_collected,0.2609,,study_design,0.2515,,TX_BET_PRI_MET_SAMPLE_COLLECTION
TX_BI6727 (VOLASERTIB),treatment_name,99,stage2,semantic,location,0.2404,,treatment_number,0.2379,,sex_ontology_term_id,0.2223,,treatment_number_unit,0.2203,,vital_status_ontology_term_id,0.2156,,TX_BI6727 (VOLASERTIB)
TX_BMN-673,treatment_name,99,stage2,semantic,location,0.3163,,body_site_ontology_term_id,0.311,,treatment_number,0.2925,,location_ontology_term_id,0.2891,,treatment_number_unit_ontology_term_id,0.2838,,TX_BMN-673
TX_BMS-354825,treatment_name,99,stage2,numeric,treatment_number,0.2614,,treatment_dose,0.1277,,age_at_procurement,0.1176,,age_at_procurement_max,0.1063,,age_at_procurement_min,0.0996,,TX_BMS-354825
TX_BMS-754807,treatment_name,99,stage2,semantic,treatment_number_unit_ontology_term_id,0.266,,treatment_number_unit,0.2658,,treatment_number,0.2634,,body_site_ontology_term_id,0.2613,,treatment_dose_unit_ontology_term_id,0.2282,,TX_BMS-754807
TX_BORTEZOMIB,treatment_name,99,stage2,semantic,body_site,0.322,,location,0.3112,,ancestry,0.2627,,country,0.254,,body_site_ontology_term_id,0.2516,,TX_BORTEZOMIB
TX_CABOZANTINIB (XL-148),treatment_name,99,stage2,semantic,location,0.2495,,specimen_type,0.2379,,treatment_number,0.222,,sex_ontology_term_id,0.2202,,body_site_ontology_term_id,0.218,,TX_CABOZANTINIB (XL-148)
TX_CBL0137,treatment_name,99,stage2,numeric,treatment_number,0.2933,,treatment_dose,0.1683,,treatment_start,0.1234,,treatment_end,0.0876,,age_at_procurement,0.0704,,TX_CBL0137
TX_CDX-011 (GLEMBATUMUMAB),treatment_name,99,stage2,numeric,treatment_number,0.3108,,treatment_dose,0.2216,,treatment_start,0.1989,,treatment_end,0.1583,,age_at_diagnosis,0.101,,TX_CDX-011 (GLEMBATUMUMAB)
TX_CGC(PG)-11047,treatment_name,99,stage2,numeric,treatment_number,0.3168,,treatment_dose,0.1487,,age_at_procurement,0.1462,,age_at_procurement_min,0.1408,,age_at_procurement_max,0.1321,,TX_CGC(PG)-11047
TX_CISPLATIN,treatment_name,1,stage2,semantic,treatment_name,0.2984,,treatment_group,0.2983,,cancer_status,0.2829,,cancer_status_ontology_term_id,0.2804,,cancer_type,0.2792,,TX_CISPLATIN
TX_CPX351,treatment_name,99,stage2,semantic,body_site_ontology_term_id,0.2784,,sample_type_ontology_term_id,0.2473,,sex_ontology_term_id,0.2402,,sample_type,0.21,,cancer_type_ontology_term_id,0.209,,TX_CPX351
TX_CX-5461 (POL1),treatment_name,99,stage2,semantic,body_site_ontology_term_id,0.2862,,treatment_number,0.2796,,treatment_number_unit_ontology_term_id,0.2787,,disease_ontology_term_id,0.2593,,location_ontology_term_id,0.2537,,TX_CX-5461 (POL1)
TX_CYCLOPHOSPHAMIDE,treatment_name,1,stage2,semantic,treatment_name,0.3048,,treatment_dose,0.2619,,treatment_dose_unit_ontology_term_id,0.254,,treatment_name_ontology_term_id,0.2501,,treatment_no,0.2397,,TX_CYCLOPHOSPHAMIDE
TX_CYTARABINE,treatment_name,2,stage2,semantic,location,0.2753,,treatment_name,0.2711,,treatment_group,0.2655,,treatment_dose,0.2507,,cancer_type,0.2447,,TX_CYTARABINE
TX_E7438/EPZ6438,treatment_name,99,stage2,numeric,treatment_number,0.1817,,age_at_death_max,0.1197,,age_at_death,0.1054,,age_at_procurement,0.0853,,age_at_procurement_max,0.0834,,TX_E7438/EPZ6438
TX_EC1456,treatment_name,99,stage2,semantic,location,0.307,,treatment_number,0.2521,,country,0.2224,,body_site,0.2215,,treatment_number_unit,0.2061,,TX_EC1456
TX_ERIBULIN,treatment_name,1,stage2,semantic,treatment_name,0.277,,location,0.2631,,cancer_type,0.2345,,treatment_group,0.221,,country,0.218,,TX_ERIBULIN
TX_FENRETINIDE,treatment_name,2,stage2,semantic,location,0.3091,,treatment_name,0.2444,,country,0.2382,,treatment_dose,0.2169,,treatment_group,0.2137,,TX_FENRETINIDE
TX_GENZ-644282,treatment_name,99,stage2,semantic,location,0.2715,,sex_ontology_term_id,0.2513,,ancestry_ontology_term_id,0.246,,body_site_ontology_term_id,0.2458,,ancestry_details_ontology_term_id,0.2407,,TX_GENZ-644282
TX_GS-9820,treatment_name,99,stage2,semantic,location,0.3355,,sex,0.2237,,age_group,0.2194,,country,0.2182,,treatment_number,0.2137,,TX_GS-9820
TX_GSK690693,treatment_name,99,stage2,numeric,treatment_number,0.3155,,treatment_dose,0.1168,,treatment_end,0.0646,,treatment_start,0.0595,,age_at_death_max,0.0481,,TX_GSK690693
TX_GSK923295A,treatment_name,99,stage2,numeric,treatment_number,0.2962,,treatment_dose,0.0992,,age_at_death_max,0.0714,,age_at_death,0.057,,treatment_end,0.0544,,TX_GSK923295A
TX_HGS-ETR1,treatment_name,99,stage2,semantic,body_site_ontology_term_id,0.186,,sex_ontology_term_id,0.1697,,body_site,0.1615,,sample_type_ontology_term_id,0.1495,,specimen_type_ontology_term_id,0.1235,,TX_HGS-ETR1
TX_IMC-A12,treatment_name,99,stage2,semantic,cancer_type_ontology_term_id,0.2224,,cancer_type_details_ontology_term_id,0.2223,,sample_type,0.2161,,body_site_ontology_term_id,0.2116,,cancer_subtype_ontology_term_id,0.2104,,TX_IMC-A12
TX_INDUCTION_COURSES_INDICATOR,treatment_reason,99,stage2,semantic,treatment_dose_unit_ontology_term_id,0.2639,,target_condition_ontology_term_id,0.2557,,treatment_number_unit_ontology_term_id,0.2535,,vital_status_ontology_term_id,0.2492,,treatment_start_unit_ontology_term_id,0.2438,,TX_INDUCTION_COURSES_INDICATOR
TX_INK128-1110-028,treatment_name,99,stage2,numeric,treatment_number,0.2496,,age_at_procurement_min,0.0812,,age_at_death_max,0.0806,,age_at_death_min,0.0731,,age_at_procurement,0.0696,,TX_INK128-1110-028
TX_JNJ26481585,treatment_name,99,stage2,semantic,location,0.3025,,treatment_number,0.2832,,treatment_number_unit,0.2277,,location_ontology_term_id,0.2126,,body_site_ontology_term_id,0.208,,TX_JNJ26481585
TX_JNJ26854165,treatment_name,99,stage2,semantic,location,0.3426,,treatment_number,0.2907,,location_ontology_term_id,0.2365,,body_site_ontology_term_id,0.2283,,treatment_number_unit,0.2268,,TX_JNJ26854165
TX_KPT-330,treatment_name,99,stage2,semantic,location,0.229,,treatment_number,0.2033,,treatment_number_unit,0.1923,,body_site,0.1885,,location_ontology_term_id,0.1686,,TX_KPT-330
TX_LAPATINIB,treatment_name,99,stage2,semantic,location,0.2931,,body_site,0.2338,,country,0.2243,,cancer_type,0.2014,,treatment_group,0.1952,,TX_LAPATINIB
TX_LENOLIDAMIDE,treatment_name,1,stage2,semantic,treatment_name,0.3206,,treatment_dose,0.2785,,location,0.276,,treatment_no,0.2716,,treatment_number,0.2702,,TX_LENOLIDAMIDE
TX_LINE,treatment_reason,99,stage2,semantic,location,0.2565,,body_site,0.212,,sex,0.1933,,country,0.1733,,sample_type,0.1678,,TX_LINE
TX_LOCATION,treatment_notes,99,stage2,semantic,location,0.5138,,location_ontology_term_id,0.3369,,country,0.2831,,ancestry_details,0.2312,,ancestry,0.2225,,TX_LOCATION
TX_LY 2606368,treatment_name,99,stage2,semantic,location,0.2842,,treatment_number,0.2682,,body_site_ontology_term_id,0.2401,,oncotree_code,0.2281,,location_ontology_term_id,0.2266,,TX_LY 2606368
TX_MAINTENANCE_COURSES_INDICATOR,treatment_reason,99,stage2,semantic,vital_status_ontology_term_id,0.2792,,treatment_duration_unit_ontology_term_id,0.2638,,treatment_dose_unit_ontology_term_id,0.2584,,treatment_frequency_unit_ontology_term_id,0.2438,,cancer_status_ontology_term_id,0.2387,,TX_MAINTENANCE_COURSES_INDICATOR
TX_MK-2206,treatment_name,99,stage2,semantic,location,0.3045,,body_site_ontology_term_id,0.2275,,country,0.2139,,location_ontology_term_id,0.2077,,ancestry_ontology_term_id,0.2021,,TX_MK-2206
TX_MK-8242,treatment_name,99,stage2,semantic,location,0.3049,,body_site_ontology_term_id,0.2312,,location_ontology_term_id,0.2233,,age_group,0.2182,,age_group_ontology_term_id,0.2139,,TX_MK-8242
TX_MLN4924,treatment_name,99,stage2,semantic,location,0.2575,,treatment_number,0.2138,,cancer_subtype_ontology_term_id,0.2135,,treatment_number_unit,0.2056,,sample_type_ontology_term_id,0.2045,,TX_MLN4924
TX_MLN8237,treatment_name,99,stage2,semantic,location,0.2525,,sex_ontology_term_id,0.2478,,body_site_ontology_term_id,0.2274,,treatment_number,0.2259,,cancer_subtype_ontology_term_id,0.2094,,TX_MLN8237
TX_MM-141,treatment_name,99,stage2,semantic,location,0.2765,,treatment_number_unit,0.2522,,treatment_dose_unit,0.2463,,treatment_dose,0.2432,,sex,0.2321,,TX_MM-141
TX_NSC750854,treatment_name,99,stage2,semantic,body_site_ontology_term_id,0.2799,,sex_ontology_term_id,0.2648,,treatment_number_unit_ontology_term_id,0.2172,,treatment_number_unit,0.2081,,cancer_type_details_ontology_term_id,0.2078,,TX_NSC750854
TX_PCI-32765,treatment_name,99,stage2,semantic,body_site_ontology_term_id,0.2384,,sex_ontology_term_id,0.2194,,treatment_number_unit_ontology_term_id,0.2048,,sample_type_ontology_term_id,0.2015,,location_ontology_term_id,0.2004,,TX_PCI-32765
TX_PF-03084014,treatment_name,99,stage2,numeric,treatment_number,0.2505,,age_at_procurement,0.1011,,age_at_procurement_min,0.1,,treatment_dose,0.0947,,age_at_procurement_max,0.0864,,TX_PF-03084014
TX_PIXANTRONE,treatment_name,99,stage2,numeric,treatment_number,0.1969,,treatment_dose,0.1926,,treatment_end,0.1054,,treatment_frequency,0.0998,,treatment_start,0.0771,,TX_PIXANTRONE
TX_PR-104,treatment_name,99,stage2,numeric,treatment_number,0.2884,,treatment_dose,0.1874,,age_at_procurement,0.1426,,age_at_procurement_max,0.1414,,age_at_procurement_min,0.1401,,TX_PR-104
TX_RAPAMYCIN,treatment_name,1,stage2,semantic,treatment_name,0.3766,,treatment_no,0.343,,treatment_end,0.2961,,treatment_dose,0.2947,,treatment_type,0.2901,,TX_RAPAMYCIN
TX_REG,treatment_name,99,stage2,semantic,location,0.3274,,country,0.2596,,body_site,0.2435,,treatment_number,0.2349,,ancestry,0.2321,,TX_REG
TX_RG7112,treatment_name,99,stage2,semantic,location,0.2739,,sex_ontology_term_id,0.2523,,body_site_ontology_term_id,0.2468,,sex,0.2273,,body_site,0.227,,TX_RG7112
TX_RO4929097,treatment_name,99,stage2,semantic,location,0.3002,,treatment_number,0.2781,,body_site_ontology_term_id,0.2726,,oncotree_code,0.2522,,treatment_number_unit_ontology_term_id,0.2459,,TX_RO4929097
TX_RUXOLITINIB,treatment_name,1,stage2,semantic,treatment_name,0.3305,,treatment_no,0.2855,,treatment_dose,0.2663,,treatment_group,0.2646,,treatment_end,0.2525,,TX_RUXOLITINIB
TX_SAHA,treatment_name,99,stage2,semantic,location,0.4265,,country,0.3278,,sex,0.2632,,ancestry,0.2514,,body_site,0.2442,,TX_SAHA
